http,"['content:""GET"";', 'content:""/ping?"";']"
http,"['content:""GET"";', 'content:""/footer.php?"";', 'content:""footer_file="";']"
http,"['content:""/error.asp?"";', 'content:""id="";', 'content:""SELECT"";', 'content:""FROM"";']"
http,"['content:""/error.asp?"";', 'content:""id="";', 'content:""UNION"";', 'content:""SELECT"";']"
http,"['content:""/error.asp?"";', 'content:""id="";', 'content:""INSERT"";', 'content:""INTO"";']"
http,"['content:""/error.asp?"";', 'content:""id="";', 'content:""DELETE"";', 'content:""FROM"";']"
http,"['content:""/error.asp?"";', 'content:""id="";', 'content:""ASCII("";', 'content:""SELECT"";']"
http,"['content:""/error.asp?"";', 'content:""id="";', 'content:""UPDATE"";', 'content:""SET"";']"
http,"['content:""/footer.php?"";', 'content:""copyright="";']"
http,"['content:""GET"";', 'content:""/dm-albums/template/album.php?"";', 'content:""SECURITY_FILE="";']"
http,"['content:""/index.php?"";', 'content:""HomeDir="";']"
http,"['content:""/index.php?"";', 'content:""catid="";', 'content:""SELECT"";']"
http,"['content:""/index.php?"";', 'content:""cid="";', 'content:""SELECT"";', 'content:""FROM"";']"
http,"['content:""/index.php?"";', 'content:""cid="";', 'content:""UNION"";', 'content:""SELECT"";']"
http,"['content:""/index.php?"";', 'content:""cid="";', 'content:""INSERT"";', 'content:""INTO"";']"
tcp,"['content:""/index.php?"";', 'content:""cid="";', 'content:""DELETE"";', 'content:""FROM"";']"
http,"['content:""/index.php?"";', 'content:""cid="";', 'content:""ASCII("";', 'content:""SELECT"";']"
http,"['content:""/index.php?"";', 'content:""cid="";', 'content:""UPDATE"";', 'content:""SET"";']"
tcp,"['content:""/index.php?"";', 'content:""qid="";', 'content:""SELECT"";']"
tcp,"['content:""|26|TYPEOF"";']"
tcp,"['content:""GET', 'content:""Authorization|3a|"";', 'content:""Basic"";']"
tcp,"['content:""|05|"";', 'content:""|80']"
tcp,"['content:""GET"";', 'content:""/news/search.php3?"";', 'content:""bn="";']"
tcp,"['content:"".jar"";']"
http,"['content:""/loan.php?"";', 'content:""movieid="";', 'content:""script"";']"
http,"['content:""/listmovies.php?"";', 'content:""s="";', 'content:""script"";']"
http,"['content:""GET"";', 'content:""/engine/api/api.class.php?"";', 'content:""dle_config_api="";']"
http,"['content:""/room/info_book.asp?"";', 'content:""Room_name="";', 'content:""script"";']"
http,"['content:""/room/week.asp?"";', 'content:""curYear="";', 'content:""script"";']"
http,"['content:""/main/inc/lib/fckeditor/editor/plugins/ImageManager/editor.php?"";', 'content:""img="";']"
http,"['content:""GET"";', 'content:""/includes/header.inc.php?"";', 'content:""root="";']"
http,"['content:""?uid="";', 'content:""&action="";', 'content:""&v="";', 'content:""&b="";']"
http,"['content:""/detail.asp?"";', 'content:""iType="";', 'content:""SELECT"";']"
http,"['content:""/detail.asp?"";', 'content:""iType="";', 'content:""UNION"";']"
http,"['content:""/detail.asp?"";', 'content:""iType="";', 'content:""INSERT"";']"
http,"['content:""/detail.asp?"";', 'content:""iType="";', 'content:""DELETE"";']"
http,"['content:""/detail.asp?"";', 'content:""iType="";', 'content:""ASCII"";']"
http,"['content:""/detail.asp?"";', 'content:""iType="";', 'content:""UPDATE"";']"
http,"['content:""/detail.asp?"";', 'content:""Action="";', 'content:""SELECT"";']"
http,"['content:""/detail.asp?"";', 'content:""Action="";', 'content:""UNION"";']"
http,"['content:""/detail.asp?"";', 'content:""Action="";', 'content:""INSERT"";']"
http,"['content:""/detail.asp?"";', 'content:""Action="";', 'content:""DELETE"";']"
http,"['content:""/detail.asp?"";', 'content:""Action="";', 'content:""ASCII"";']"
http,"['content:""/detail.asp?"";', 'content:""Action="";', 'content:""UPDATE"";']"
http,"['content:""/dp_logs.php?"";', 'content:""HomeDir="";']"
http,"['content:""/home.php?"";', 'content:""a="";', 'content:""SELECT"";', 'content:""FROM"";']"
http,"['content:""/home.php?"";', 'content:""a="";', 'content:""UNION"";', 'content:""SELECT"";']"
http,"['content:""/home.php?"";', 'content:""a="";', 'content:""INSERT"";', 'content:""INTO"";']"
http,"['content:""/home.php?"";', 'content:""a="";', 'content:""DELETE"";', 'content:""FROM"";']"
http,"['content:""/home.php?"";', 'content:""a="";', 'content:""ASCII("";', 'content:""SELECT"";']"
http,"['content:""/home.php?"";', 'content:""a="";', 'content:""UPDATE"";', 'content:""SET"";']"
http,"['content:""/common.php?"";', 'content:""locale="";']"
http,"['content:""/listmembers.php?"";', 'content:""show="";']"
http,"['content:""/stats.php?"";', 'content:""show="";']"
http,"['content:""/ad.asp?"";', 'content:""ad_id="";', 'content:""SELECT"";']"
http,"['content:""/ad.asp?"";', 'content:""ad_id="";', 'content:""UNION"";']"
http,"['content:""/ad.asp?"";', 'content:""ad_id="";', 'content:""INSERT"";']"
http,"['content:""/ad.asp?"";', 'content:""ad_id="";', 'content:""DELETE"";']"
http,"['content:""/ad.asp?"";', 'content:""ad_id="";', 'content:""ASCII"";']"
http,"['content:""/ad.asp?"";', 'content:""ad_id="";', 'content:""UPDATE"";']"
tcp,"['content:""GET"";', 'content:""/index.php?"";', 'content:""dbhcms_pid="";', 'content:""editmenu="";', 'content:""SELECT"";', 'content:""FROM"";']"
tcp,"['content:""GET"";', 'content:""p="";', 'content:""&id="";', 'content:""User-Agent|3a|']"
http,"['content:""APPLET"";', 'content:""children"";', 'content:""location.reload"";']"
tcp,"['content:""%u"";', 'content:!""|0A|"";', 'content:!""|20|"";']"
tcp,"['content:""%u"";', 'content:!""|0A|"";', 'content:!""|20|"";']"
tcp,"['content:""metsrv.dll|00|MZ"";', 'content:""!This']"
http,"['content:""/question.php?"";', 'content:""questionref="";', 'content:""SELECT"";', 'content:""FROM"";']"
http,"['content:""/question.php?"";', 'content:""questionref="";', 'content:""UNION"";', 'content:""SELECT"";']"
http,"['content:""/question.php?"";', 'content:""questionref="";', 'content:""INSERT"";', 'content:""INTO"";']"
http,"['content:""/question.php?"";', 'content:""questionref="";', 'content:""DELETE"";', 'content:""FROM"";']"
http,"['content:""/question.php?"";', 'content:""questionref="";', 'content:""ASCII("";', 'content:""SELECT"";']"
http,"['content:""/question.php?"";', 'content:""questionref="";', 'content:""UPDATE"";', 'content:""SET"";']"
http,"['content:""/lib/FSphp.php?"";', 'content:""FSPHP_LIB="";']"
http,"['content:""/lib/navigation.php?"";', 'content:""FSPHP_LIB="";']"
http,"['content:""GET"";', 'content:""/sitemap.xml.php?"";', 'content:""dir[classes]="";']"
http,"['content:""/index.php?"";', 'content:""fid="";', 'content:""SELECT"";', 'content:""FROM"";']"
http,"['content:""/index.php?"";', 'content:""fid="";', 'content:""UNION"";', 'content:""SELECT"";']"
http,"['content:""/index.php?"";', 'content:""fid="";', 'content:""INSERT"";', 'content:""INTO"";']"
http,"['content:""/index.php?"";', 'content:""fid="";', 'content:""DELETE"";', 'content:""FROM"";']"
http,"['content:""/index.php?"";', 'content:""fid="";', 'content:""ASCII("";', 'content:""SELECT"";']"
http,"['content:""/index.php?"";', 'content:""fid="";', 'content:""UPDATE"";', 'content:""SET"";']"
http,"['content:""/modules/admin/include/config.php?"";', 'content:""DOCUMENT_ROOT="";']"
http,"['content:""/game.php?"";', 'content:""lid="";', 'content:""SELECT"";', 'content:""FROM"";']"
http,"['content:""/game.php?"";', 'content:""lid="";', 'content:""UNION"";', 'content:""SELECT"";']"
http,"['content:""/game.php?"";', 'content:""lid="";', 'content:""INSERT"";', 'content:""INTO"";']"
http,"['content:""/game.php?"";', 'content:""lid="";', 'content:""DELETE"";', 'content:""FROM"";']"
http,"['content:""/game.php?"";', 'content:""lid="";', 'content:""ASCII("";', 'content:""SELECT"";']"
http,"['content:""/game.php?"";', 'content:""lid="";', 'content:""UPDATE"";', 'content:""SET"";']"
http,"['content:""GET"";', 'content:""/init.php?"";', 'content:""API_HOME_DIR="";']"
http,"['content:""GET"";', 'content:""/includes/header.php?"";', 'content:""abspath="";']"
http,"['content:""/showown.php?"";', 'content:""st="";', 'content:""script"";']"
http,"['content:""GET"";', 'content:""/www/lib/head_auth.php?"";', 'content:""CFG[PREPEND_FILE]="";']"
http,"['content:""/index.php?"";', 'content:""galix_cat_detail="";', 'content:""script"";']"
http,"['content:""/index.php?"";', 'content:""galix_gal_detail="";', 'content:""script"";']"
http,"['content:""/index.php?"";', 'content:""galix_cat_detail_sort="";', 'content:""script"";']"
http,"['content:""/down_indir.asp?"";', 'content:""id="";', 'content:""SELECT"";']"
tcp,"['content:""GET"";', 'content:""x/l.php?id=RdxUVjSVVKicADPtx=6666os=5.1n=1"";']"
tcp,"['content:""GET"";', 'content:""xxx/download7/21/install_flash_player.exe"";']"
tcp,"['content:""|00']"
udp,"['content:""|25']"
http,"['content:""DirectAnimation.StructuredGraphicsControl"";']"
http,"['content:""|00|KERNEL32.DLL|00|GDI32.dll|00|MSVCRT.dll|00|USER32.dll|00||00|LoadLibraryA|00||00|GetProcAddress|00||00|ExitProcess|00|"";']"
http,"['content:""width=\\""1\\""']"
http,"['content:""14D09688-CFA7-11D5-995A-005004CE563B"";']"
http,"['content:""90D2A875-5024-4CCD-80AA-C8A353DB2B45"";']"
http,"['content:""DE7DA0B5-7D7B-4CEA-8739-65CF600D511E"";']"
http,"['content:""F359732D-D020-40ED-83FF-F381EFE36B54"";']"
tcp,"['content:""CCCC|20f0fd7f|SVWf"";']"
tcp,"['content:""Subject|3A|"";']"
tcp,"['content:""=="";', 'content:""GET"";', 'content:""|20|HTTP/1.1|0d', 'content:""|0d', 'content:""|0d', 'content:""|0d', 'content:!""|0d', 'content:!""Referer|3a']"
tcp,"['content:""RTSP/"";', 'content:""|0a|Content-Type|3a|"";', 'content:!""|0a|"";']"
http,"['content:""POST"";', 'content:""o="";', 'content:""&s=000"";']"
http,"['content:""/glossaire-p-f.php?"";', 'content:""sid="";', 'content:""SELECT"";', 'content:""FROM"";']"
http,"['content:""/glossaire-p-f.php?"";', 'content:""sid="";', 'content:""UNION"";', 'content:""SELECT"";']"
http,"['content:""/glossaire-p-f.php?"";', 'content:""sid="";', 'content:""INSERT"";', 'content:""INTO"";']"
http,"['content:""/glossaire-p-f.php?"";', 'content:""sid="";', 'content:""DELETE"";', 'content:""FROM"";']"
http,"['content:""/glossaire-p-f.php?"";', 'content:""sid="";', 'content:""ASCII("";', 'content:""SELECT"";']"
http,"['content:""/glossaire-p-f.php?"";', 'content:""sid="";', 'content:""UPDATE"";', 'content:""SET"";']"
http,"['content:""/gnatsweb.pl?"";', 'content:""database="";', 'content:""script"";']"
http,"['content:""/includes/common.php"";']"
http,"['content:""GET"";', 'content:""/index_logged.php?"";', 'content:""main_loaded="";', 'content:""cur_module="";']"
http,"['content:""/search?"";', 'content:""proxystylesheet="";']"
http,"['content:""GET"";', 'content:""/functions.php?"";', 'content:""location="";']"
http,"['content:""/hlstats.php?"";', 'content:""authusername="";', 'content:""script"";']"
http,"['content:""/hlstats.php?"";', 'content:""authpassword="";', 'content:""script"";']"
http,"['content:""/hlstats.php?"";', 'content:""|', 'content:""SCRIPT"";', 'content:""|']"
http,"['content:""/hlstats.php?"";', 'content:""action="";', 'content:""script"";']"
http,"['content:""POST"";', 'content:""/OvCgi/getnnmdata.exe"";', 'content:""ICount="";', 'content:!""|0A|"";']"
http,"['content:""POST"";', 'content:""/OvCgi/getnnmdata.exe"";', 'content:""MaxAge="";', 'content:!""|0A|"";']"
http,"['content:""POST"";', 'content:""/OvCgi/getnnmdata.exe"";', 'content:""Hostname="";', 'content:!""|0A|"";']"
http,"['content:""GET"";', 'content:""/plugin_admin.php?"";', 'content:""_settings[pluginpath]="";']"
http,"['content:""/horde/services/help/"";']"
http,"['content:""/horde"";']"
tcp,"['content:""http|3A|//certificates.godaddy.com/repository"";', 'content:']"
tcp,"['content:""|20']"
tcp,"['content:""/exec_raw.php"";', 'content:""cmd="";']"
tcp,"['content:""(Acunetix']"
tcp,"['content:""/scaner/?id="";']"
tcp,"['content:""Content-Disposition|3A|', 'content:""filename=|22|Facebook"";']"
tcp,"['content:""|10']"
tcp,"['content:""|17']"
ip,"['content:""|82']"
ip,"['content:""|9f']"
ip,"['content:""|64']"
ip,"['content:""|17']"
ip,"['content:""|c9']"
ip,"['content:""|83']"
ip,"['content:""|6a']"
ip,"['content:""|80']"
ip,"['content:""|57']"
ip,"['content:""|50']"
ip,"['content:""|eb']"
ip,"['content:""|54']"
ip,"['content:""|56']"
ip,"['content:""|30']"
ip,"['content:""|41']"
ip,"['content:""|6a']"
ip,"['content:""|83']"
ip,"['content:""|eb']"
ip,"['content:""|eb']"
ip,"['content:""|41']"
ip,"['content:""|49']"
ip,"['content:""|c9']"
ip,"['content:""|83']"
ip,"['content:""|6a']"
ip,"['content:""|9f']"
ip,"['content:""|7b']"
ip,"['content:""|57']"
ip,"['content:""|c9']"
ip,"['content:""|83']"
ip,"['content:""|51']"
ip,"['content:""|6a']"
ip,"['content:""|89']"
ip,"['content:""|44']"
ip,"['content:""|4c']"
ip,"['content:""|56']"
ip,"['content:""|6a']"
ip,"['content:""|83']"
tcp,"['content:""/tmp/"";', 'content:"".swf"";']"
tcp,"['content:""X-Ratproxy-Loop|3A|']"
tcp,"['content:""|64', 'content:""|00', 'content:!""|0a|"";']"
http,"['content:""GET"";', 'content:""/portal_block.php?"";', 'content:""phpbb_root_path="";']"
http,"['content:""GET"";', 'content:""/acp_lcxbbportal.php?"";', 'content:""phpbb_root_path="";']"
http,"['content:""GET"";', 'content:""/embedforum.php?"";', 'content:""CONFIG[LANGUAGE_CPATH]="";']"
http,"['content:""GET"";', 'content:""/scorm/lib.inc.php?"";', 'content:""CONFIG[BASE_PATH]="";']"
tcp,"['content:""Windows-Update-Agent"";', 'content:""Host|3a|"";']"
tcp,"['content:""FE0BD779-44EE-4A4B-AA2E-743C63F2E5E6"";', 'content:""ConvertFile"";']"
http,"['content:""4871A87A-BFDD-4106-8153-FFDE2BAC2967"";']"
tcp,"['content:""288F1523-FAC4-11CE-B16F-00AA0060D93D"";']"
http,"['content:""72B15B25-2EC8-4CDD-B284-C89A5F8E8D5F"";', 'content:""StartURL"";']"
http,"['content:""/module_bbcodeloader.php?"";', 'content:""|', 'content:""SCRIPT"";', 'content:""|']"
http,"['content:""/module_div.php?"";', 'content:""|', 'content:""SCRIPT"";', 'content:""|']"
http,"['content:""/module_email.php?"";', 'content:""|', 'content:""SCRIPT"";', 'content:""|']"
http,"['content:""/module_image.php?"";', 'content:""|', 'content:""SCRIPT"";', 'content:""|']"
http,"['content:""/module_link.php?"";', 'content:""|', 'content:""SCRIPT"";', 'content:""|']"
http,"['content:""/jscripts/folder_rte_files/module_table.php?"";', 'content:""editorid="";', 'content:""script"";']"
http,"['content:""/index.php?"";', 'content:""img="";', 'content:""SELECT"";']"
http,"['content:""/index.php?"";', 'content:""img="";', 'content:""UNION"";']"
http,"['content:""/index.php?"";', 'content:""img="";', 'content:""INSERT"";']"
http,"['content:""/index.php?"";', 'content:""img="";', 'content:""DELETE"";']"
http,"['content:""/index.php?"";', 'content:""img="";', 'content:""ASCII"";']"
http,"['content:""/index.php?"";', 'content:""img="";', 'content:""UPDATE"";']"
tcp,"['content:""appletComponentArch.DynamicTreeApplet"";', 'content:""PARAM"";', 'content:""PARAM"";', 'content:""PARAM"";', 'content:""PARAM"";', 'content:""PARAM"";', 'content:""PARAM"";', 'content:""PARAM"";', 'content:""PARAM"";', 'content:""PARAM"";', 'content:""PARAM"";']"
tcp,"['content:""FLV"";', 'content:""onMetaData"";', 'content:""|07']"
tcp,"['content:""|3C|smil"";', 'content:""|3C|img', 'content:!""http"";', 'content:""|3A|//"";', 'content:!""|3C', 'content:!""|0A|"";']"
tcp,"['content:""PK"";', 'content:""META-INF/"";', 'content:""MANIFEST"";']"
tcp,"['content:""User-Agent|3a|', 'content:""(KHTML,']"
tcp,"['content:""/calendar.php?"";', 'content:""|', 'content:""SCRIPT"";', 'content:""|']"
http,"['content:""/main_page.php?"";', 'content:""SELECT"";']"
http,"['content:""/main_page.php?"";', 'content:""UNION"";', 'content:""UNION"";']"
http,"['content:""/main_page.php?"";', 'content:""INSERT"";']"
http,"['content:""/main_page.php?"";', 'content:""DELETE"";']"
http,"['content:""/main_page.php?"";', 'content:""SELECT"";']"
http,"['content:""/main_page.php?"";', 'content:""UPDATE"";']"
http,"['content:""/open_tree.php?"";', 'content:""SELECT"";']"
http,"['content:""/open_tree.php?"";', 'content:""UNION"";', 'content:""UNION"";']"
http,"['content:""/open_tree.php?"";', 'content:""INSERT"";']"
http,"['content:""/open_tree.php?"";', 'content:""DELETE"";']"
http,"['content:""/open_tree.php?"";', 'content:""SELECT"";']"
http,"['content:""/open_tree.php?"";', 'content:""UPDATE"";']"
http,"['content:""/outputs.php?"";', 'content:""SELECT"";']"
http,"['content:""/outputs.php?"";', 'content:""UNION"";', 'content:""UNION"";']"
http,"['content:""/outputs.php?"";', 'content:""INSERT"";']"
http,"['content:""/outputs.php?"";', 'content:""DELETE"";']"
http,"['content:""/outputs.php?"";', 'content:""SELECT"";']"
http,"['content:""/outputs.php?"";', 'content:""UPDATE"";']"
http,"['content:""/index.php?"";', 'content:""view="";', 'content:""SELECT"";']"
http,"['content:""/index.php?"";', 'content:""view="";', 'content:""UNION"";', 'content:""UNION"";']"
http,"['content:""/index.php?"";', 'content:""view="";', 'content:""INSERT"";']"
http,"['content:""/index.php?"";', 'content:""view="";', 'content:""DELETE"";']"
http,"['content:""/index.php?"";', 'content:""view="";', 'content:""SELECT"";']"
http,"['content:""/index.php?"";', 'content:""view="";', 'content:""UPDATE"";']"
http,"['content:""/admin/cms/opentree.php?"";', 'content:""id["";', 'content:""SELECT"";']"
http,"['content:""/admin/cms/opentree.php?"";', 'content:""id["";', 'content:""UNION"";', 'content:""UNION"";']"
http,"['content:""/admin/cms/opentree.php?"";', 'content:""id["";', 'content:""INSERT"";']"
http,"['content:""/admin/cms/opentree.php?"";', 'content:""id["";', 'content:""DELETE"";']"
http,"['content:""/admin/cms/opentree.php?"";', 'content:""id["";', 'content:""SELECT"";']"
http,"['content:""/admin/cms/opentree.php?"";', 'content:""id["";', 'content:""UPDATE"";']"
http,"['content:""/index.php?"";', 'content:""login="";', 'content:""SELECT"";']"
http,"['content:""/index.php?"";', 'content:""login="";', 'content:""UNION"";', 'content:""UNION"";']"
http,"['content:""/index.php?"";', 'content:""login="";', 'content:""INSERT"";']"
http,"['content:""/index.php?"";', 'content:""login="";', 'content:""DELETE"";']"
http,"['content:""/index.php?"";', 'content:""login="";', 'content:""SELECT"";']"
http,"['content:""/index.php?"";', 'content:""login="";', 'content:""UPDATE"";']"
http,"['content:""/index.php?"";', 'content:""login="";', 'content:""script"";']"
tcp,"['content:""%53%74%72%69%6e%67%2e%66%72%6f%6d%43%68%61%72%43%6f%64%65"";']"
tcp,"['content:""%63%68%61%72%43%6f%64%65%41%74"";']"
tcp,"['content:""%u63%u68%u61%u72%u43%u6f%u64%u65%u41%u74"";']"
tcp,"['content:""%u53%u74%u72%u69%u6e%u67%u2e%u66%u72%u6f%u6d%u43%u68%u61%u72%u43%u6f%u64%u65"";']"
tcp,"['content:""clsid"";', 'content:""4E3770F4-1937-4F05-B9A2-959BE7321909"";', 'content:""|22|IconIndex|22|"";']"
tcp,"['content:""clsid"";', 'content:""4E3770F4-1937-4F05-B9A2-959BE7321909"";', 'content:""|22|Text|22|"";']"
tcp,"['content:""|0d', 'content:""run{"";']"
http,"['content:""|2f|index|2e|tmpl"";']"
http,"['content:""|2f']"
http,"['content:""/index.php?"";', 'content:""kolumna="";', 'content:""SELECT"";']"
http,"['content:""/index.php?"";', 'content:""kolumna="";', 'content:""UNION"";']"
http,"['content:""/index.php?"";', 'content:""kolumna="";', 'content:""INSERT"";']"
http,"['content:""/index.php?"";', 'content:""kolumna="";', 'content:""DELETE"";']"
http,"['content:""/index.php?"";', 'content:""kolumna="";', 'content:""SELECT"";']"
http,"['content:""/index.php?"";', 'content:""kolumna="";', 'content:""UPDATE"";']"
http,"['content:""/index.php?"";', 'content:""_m="";', 'content:""script"";']"
http,"['content:""/index.php?"";', 'content:""member_id="";', 'content:""SELECT"";']"
http,"['content:""/index.php?"";', 'content:""member_id="";', 'content:""UNION"";']"
http,"['content:""/index.php?"";', 'content:""member_id="";', 'content:""INSERT"";']"
http,"['content:""/index.php?"";', 'content:""member_id="";', 'content:""DELETE"";']"
tcp,"['content:""%64%6f%63%75%6d%65%6e%74%2e%77%72%69%74%65"";']"
http,"['content:""/index.php?"";', 'content:""member_id="";', 'content:""SELECT"";']"
tcp,"['content:""%u64%u6f%u63%u75%u6d%u65%u6e%u74%u2e%u77%u72%u69%u74%u65"";']"
http,"['content:""/index.php?"";', 'content:""member_id="";', 'content:""UPDATE"";']"
tcp,"['content:""%61%72%67%75%6d%65%6e%74%73%2e%63%61%6c%6c%65%65"";']"
tcp,"['content:""%u61%u72%u67%u75%u6d%u65%u6e%u74%u73%u2e%u63%u61%u6c%u6c%u65%u65"";']"
http,"['content:""/views/print/printbar.php?"";', 'content:""views_path="";']"
http,"['content:""/index.php?"";', 'content:""lcnt="";', 'content:""SELECT"";']"
http,"['content:""/index.php?"";', 'content:""lcnt="";', 'content:""UNION"";']"
http,"['content:""/index.php?"";', 'content:""lcnt="";', 'content:""INSERT"";']"
http,"['content:""/index.php?"";', 'content:""lcnt="";', 'content:""DELETE"";']"
http,"['content:""/index.php?"";', 'content:""lcnt="";', 'content:""SELECT"";']"
http,"['content:""/index.php?"";', 'content:""lcnt="";', 'content:""UPDATE"";']"
http,"['content:""/index.php?"";', 'content:""startrow="";', 'content:""SELECT"";']"
http,"['content:""/index.php?"";', 'content:""startrow="";', 'content:""UNION"";']"
http,"['content:""/index.php?"";', 'content:""startrow="";', 'content:""INSERT"";']"
http,"['content:""/index.php?"";', 'content:""startrow="";', 'content:""DELETE"";']"
http,"['content:""/index.php?"";', 'content:""startrow="";', 'content:""SELECT"";']"
http,"['content:""/index.php?"";', 'content:""startrow="";', 'content:""UPDATE"";']"
tcp,"['content:""|00', 'content:""|00']"
http,"['content:""/sendmail.php?"";', 'content:""script"";']"
http,"['content:""/order_form.php?"";', 'content:""script"";']"
http,"['content:""/configure_plugin.tpl.php?"";', 'content:""edit_plugin="";', 'content:""script"";']"
http,"['content:""/web/phpinfo.php?"";', 'content:""1["";', 'content:""script"";']"
http,"['content:""/web/phpinfo.php?"";', 'content:""a["";', 'content:""script"";']"
http,"['content:""mosConfig_absolute_path="";', 'content:"".php"";']"
http,"['content:""/index.php?"";', 'content:""listid="";', 'content:""SELECT"";']"
http,"['content:""/index.php?"";', 'content:""listid="";', 'content:""UNION"";', 'content:""UNION"";']"
http,"['content:""/index.php?"";', 'content:""listid="";', 'content:""INSERT"";']"
http,"['content:""/index.php?"";', 'content:""listid="";', 'content:""DELETE"";']"
http,"['content:""/index.php?"";', 'content:""listid="";', 'content:""SELECT"";']"
http,"['content:""/index.php?"";', 'content:""listid="";', 'content:""UPDATE"";']"
http,"['content:""/membres/membreManager.php"";']"
udp,"['content:""d1|3a|rd2|3a|id20|3a|"";', 'content:""5|3a|nodes"";']"
tcp,"['content:""HP', 'content:""Password']"
tcp,"['content:""Hewlett-Packard', 'content:""To']"
tcp,"['content:""220', 'content:""--warFTPd']"
tcp,"['content:""220', 'content:""--freeFTPd']"
tcp,"['content:""$MyINFO"";']"
udp,"['content:""sip|3a|sipp@"";', 'content:""Subject|3a|']"
tcp,"['content:""|e3']"
tcp,"['content:""|e3']"
udp,"['content:""|e3']"
udp,"['content:""|e3']"
udp,"['content:""sip|3a|thisisthecanary@"";', 'content:""sip|3a|test@"";']"
tcp,"['content:""GNUTELLA"";', 'content:""200']"
udp,"['content:""|64|"";', 'content:""|70|"";', 'content:""|50']"
udp,"['content:""|00', 'content:""|00']"
tcp,"['content:""|5c']"
tcp,"['content:""|00', 'content:""|05|AZVER|01|"";', 'content:""appid"";']"
udp,"['content:""|00', 'content:""|00', 'content:""|ff', 'content:""|00', 'content:""|00']"
udp,"['content:""|00', 'content:""|00', 'content:""|02']"
udp,"['content:""|00', 'content:""|00', 'content:""|ff']"
udp,"['content:""|e4']"
udp,"['content:""|e4']"
udp,"['content:""|8c']"
tcp,"['content:""|e3|"";', 'content:""|00']"
tcp,"['content:""GNUTELLA']"
tcp,"['content:""GNUTELLA"";', 'content:""X-Ultrapeer|3a|']"
udp,"['content:""|49']"
udp,"['content:""d1|3a|ad2|3a|id20|3a|"";', 'content:""9|3a|info_hash20|3a|"";', 'content:""e1|3a|q9|3a|get_peers1|3a|"";']"
tcp,"['content:""|e3|"";', 'content:""|00']"
tcp,"['content:""|e3|"";', 'content:""|00']"
tcp,"['content:""|e3|"";', 'content:""|01|"";', 'content:""|02']"
tcp,"['content:""|01']"
tcp,"['content:""www.bozvanovna.com"";']"
tcp,"['content:""Windows', 'content:""Ethernet']"
tcp,"['content:""|ff|SMB"";', 'content:""|10', 'content:""|02', 'content:""|00']"
tcp,"['content:""|e3|"";', 'content:""|00']"
tcp,"['content:""|e3|"";', 'content:""|38|"";']"
tcp,"['content:""|e3|"";', 'content:""|32|"";']"
tcp,"['content:""GET', 'content:""HTTP/1.0"";']"
tcp,"['content:""|3a|"";', 'content:""|7c|win']"
tcp,"['content:""|0b|FolderShare|30']"
udp,"['content:""d1|3a|ad2|3a|id20|3a|"";', 'content:""6|3a|target20|3a|"";', 'content:""e1|3a|q9|3a|find_node1|3a|"";', 'content:""e1|3a|q9|3a|find_node1|3a|"";']"
tcp,"['content:""|FF|SMB%"";', 'content:""|2600|"";', 'content:""|3600|"";', 'content:""|F6387A76|"";']"
tcp,"['content:""|FF|SMB%"";', 'content:""|2600|"";', 'content:""|3600|"";', 'content:""|F6387A76|"";']"
tcp,"['content:""NtDllImageBase|22|"";', 'content:""getModuleInfos|28|"";', 'content:""|27|ntdll.dll|27|"";']"
tcp,"['content:""|EB|"";', 'content:""|E8|"";', 'content:""|FF', 'content:!""MZ"";', 'content:!""This', 'content:!""Windows']"
udp,"['content:""|EB|"";', 'content:""|E8|"";', 'content:""|FF']"
tcp,"['content:""@import', 'content:""css|22|)|3B|"";', 'content:""@import', 'content:""css|22|)|3B|"";', 'content:""@import', 'content:""css|22|)|3B|"";', 'content:""@import', 'content:""css|22|)|3B|"";']"
tcp,"['content:""%u646f%u6375%u6d65%u6e74%u2e77%u7269%u7465"";']"
tcp,"['content:""%u6368%u6172%u436f%u6465%u4174"";']"
tcp,"['content:""%u5374%u7269%u6e67%u2e66%u726f%u6d43%u6861%u7243%u6f64%u65"";']"
tcp,"['content:""%u6172%u6775%u6d65%u6e74%u732e%u6361%u6c6c%u6565"";']"
tcp,"['content:""writeByte(0x"";']"
tcp,"['content:""%PDF-"";', 'content:""/U3D/Length']"
tcp,"['content:""|5C|x"";', 'content:""|5C|x"";', 'content:""|5C|x"";', 'content:""|5C|x"";', 'content:""|5C|x"";']"
tcp,"['content:""|52', 'content:""|41']"
tcp,"['content:""|73', 'content:""|93']"
tcp,"['content:""|0d', 'content:""mailto|3a|"";', 'content:!""|0a|"";']"
tcp,"['content:""2.2250738585072011e-308"";']"
tcp,"['content:""|20', 'content:""|0A', 'content:""|20', 'content:""|48', 'content:""|0a|"";']"
tcp,"['content:""ActiveXObject"";', 'content:""WBEM.SingleViewCtrl.1"";']"
tcp,"['content:""|0A', 'content:!""|0a|"";']"
tcp,"['content:""GET"";', 'content:""Host|3a|', 'content:""megaupload.com"";']"
http,"['content:""|0d', 'content:!""|0d']"
http,"['content:""0B68B7EB-02FF-4A41-BC14-3C303BB853F9"";', 'content:""DelFile"";']"
http,"['content:""FDC7A535-4070-4B92-A0EA-D9994BCC0DC5"";', 'content:""RecordClip"";']"
http,"['content:""930FD02C-BBE7-4EB9-91CF-FC45CC91E3E6"";']"
